"","Customer.ID","Name","Surname","Gender","Age","Region","Job.Classification","Date.Joined","Balance"
"1631",100001631,"Lisa","Lambert","Female",28,"England","White Collar","15.Aug.15",17565.51
"1632",100001632,"Jan","Avery","Female",28,"England","White Collar","15.Aug.15",8195.76
"1633",100001633,"Blake","Parsons","Male",34,"England","White Collar","15.Aug.15",19053.75
"1634",100001634,"Keith","Edmunds","Male",28,"England","White Collar","15.Aug.15",8958.39
"1635",100001635,"Lauren","Manning","Female",34,"England","White Collar","15.Aug.15",131464.91
"1636",100001636,"Steven","Sharp","Male",23,"England","Other","15.Aug.15",5257.22
"1637",100001637,"Samantha","Ferguson","Female",26,"England","White Collar","16.Aug.15",5526.87
"1643",100001643,"Adam","Walsh","Male",40,"England","White Collar","17.Aug.15",61559.53
"1644",100001644,"Wendy","Vaughan","Female",41,"England","Other","17.Aug.15",19269.63
"1645",100001645,"Sonia","Morgan","Female",44,"England","White Collar","17.Aug.15",46153.29
"1646",100001646,"Rebecca","Peters","Female",31,"England","White Collar","17.Aug.15",45730.02
"1647",100001647,"Sean","Ince","Male",24,"England","Blue Collar","17.Aug.15",19278.39
"1653",100001653,"James","Chapman","Male",35,"England","Blue Collar","18.Aug.15",16479.12
"1654",100001654,"Victoria","Edmunds","Female",18,"England","White Collar","18.Aug.15",36706.84
"1655",100001655,"Kevin","Forsyth","Male",40,"England","White Collar","18.Aug.15",20906.27
"1656",100001656,"Tim","King","Male",38,"England","White Collar","18.Aug.15",52100.59
"1657",100001657,"Dominic","Nolan","Male",30,"England","White Collar","18.Aug.15",32400.35
"1658",100001658,"Leah","MacLeod","Female",39,"England","White Collar","18.Aug.15",6904.7
"1659",100001659,"Diane","Lee","Female",33,"England","Blue Collar","18.Aug.15",19416.33
"1660",100001660,"Boris","Harris","Male",40,"England","White Collar","18.Aug.15",80678.36
"1661",100001661,"Neil","Gray","Male",26,"England","White Collar","18.Aug.15",12604.91
"1667",100001667,"Bernadette","Piper","Female",56,"England","White Collar","19.Aug.15",997.01
"1672",100001672,"Katherine","Berry","Female",45,"England","White Collar","20.Aug.15",20228.5
"1673",100001673,"Jacob","Mathis","Male",39,"England","White Collar","20.Aug.15",10188.53
"1674",100001674,"Irene","Alsop","Female",46,"England","White Collar","20.Aug.15",7003.01
"1675",100001675,"Emma","Pullman","Female",42,"England","Other","20.Aug.15",19699.45
"1676",100001676,"Madeleine","Bower","Female",27,"England","Blue Collar","20.Aug.15",32313.23
"1684",100001684,"Lily","Bond","Female",30,"England","White Collar","21.Aug.15",54749.13
"1685",100001685,"Nicholas","Clarkson","Male",44,"England","White Collar","21.Aug.15",27673.63
"1686",100001686,"Edward","Watson","Male",36,"England","Other","21.Aug.15",74026.52
"1687",100001687,"Pippa","Coleman","Female",34,"England","White Collar","21.Aug.15",24827.57
"1688",100001688,"Ryan","Pullman","Male",31,"England","White Collar","21.Aug.15",90760.82
"1689",100001689,"Jan","McGrath","Female",32,"England","White Collar","21.Aug.15",86890.77
"1690",100001690,"Paul","Hunter","Male",48,"England","White Collar","21.Aug.15",51202.31
"1691",100001691,"Amanda","Gill","Female",33,"England","White Collar","21.Aug.15",4884.67
"1702",100001702,"Rachel","Lee","Female",52,"England","Blue Collar","22.Aug.15",27309.33
"1703",100001703,"Gordon","Paige","Male",29,"England","Blue Collar","22.Aug.15",63852.14
"1704",100001704,"Heather","Rees","Female",28,"England","White Collar","22.Aug.15",21840.84
"1705",100001705,"Zoe","Parr","Female",43,"England","Other","22.Aug.15",88279.66
"1706",100001706,"Simon","Burgess","Male",43,"England","White Collar","22.Aug.15",104169.39
"1707",100001707,"Grace","Russell","Female",41,"England","White Collar","22.Aug.15",7598.49
"1713",100001713,"Jason","McDonald","Male",34,"England","Blue Collar","23.Aug.15",21191.18
"1714",100001714,"Faith","Arnold","Female",38,"England","White Collar","23.Aug.15",49606.03
"1715",100001715,"Warren","Parr","Male",32,"England","Blue Collar","23.Aug.15",10239.67
"1716",100001716,"Boris","Turner","Male",23,"England","White Collar","23.Aug.15",66040.46
"1717",100001717,"Nathan","Hudson","Male",26,"England","White Collar","23.Aug.15",7685.3
"1718",100001718,"Bernadette","Knox","Female",41,"England","White Collar","23.Aug.15",20040.94
"1719",100001719,"Madeleine","Quinn","Female",30,"England","Blue Collar","23.Aug.15",113533.08
"1720",100001720,"Deirdre","Alsop","Female",25,"England","Blue Collar","23.Aug.15",47846.97
"1721",100001721,"Paul","Knox","Male",34,"England","Blue Collar","23.Aug.15",78342.04
"1722",100001722,"John","Coleman","Male",29,"England","White Collar","23.Aug.15",48925.1
"1723",100001723,"Chloe","Roberts","Female",28,"England","White Collar","23.Aug.15",12085.14
"1724",100001724,"Eric","Piper","Male",36,"England","Blue Collar","23.Aug.15",3691.67
"1725",100001725,"Steven","MacDonald","Male",46,"England","White Collar","23.Aug.15",4887.16
"1726",100001726,"Phil","Lawrence","Male",37,"England","Other","23.Aug.15",6591.25
"1727",100001727,"Trevor","Parsons","Male",38,"England","White Collar","23.Aug.15",12703.52
"1728",100001728,"Kimberly","Metcalfe","Female",29,"England","White Collar","23.Aug.15",44345.61
"1729",100001729,"Gabrielle","Bower","Female",30,"England","Other","23.Aug.15",72874.91
"1730",100001730,"Edward","MacDonald","Male",30,"England","Other","23.Aug.15",12647.17
"1731",100001731,"Caroline","MacDonald","Female",38,"England","White Collar","23.Aug.15",8080.08
"1732",100001732,"Jacob","Arnold","Male",47,"England","White Collar","23.Aug.15",115722.65
"1755",100001755,"Boris","Langdon","Male",29,"England","Other","24.Aug.15",50953.26
"1756",100001756,"Keith","Dyer","Male",28,"England","Other","24.Aug.15",6016.04
"1757",100001757,"Cameron","Arnold","Male",20,"England","White Collar","24.Aug.15",98261.13
"1758",100001758,"Kimberly","Lewis","Female",47,"England","White Collar","24.Aug.15",2741.32
"1759",100001759,"Colin","Edmunds","Male",38,"England","White Collar","24.Aug.15",49172.92
"1760",100001760,"Jasmine","Vaughan","Female",36,"England","Other","24.Aug.15",9106.91
"1761",100001761,"Deirdre","Paterson","Female",31,"England","Blue Collar","24.Aug.15",23951.94
"1770",100001770,"Steven","Morgan","Male",26,"England","Other","25.Aug.15",58955.8
"1771",100001771,"Trevor","Hughes","Male",27,"England","White Collar","25.Aug.15",1387.14
"1772",100001772,"Abigail","Randall","Female",37,"England","Other","25.Aug.15",31706.03
"1773",100001773,"Andrea","Carr","Female",47,"England","White Collar","25.Aug.15",75332.4
"1774",100001774,"Victor","Gray","Male",34,"England","White Collar","25.Aug.15",43670.72
"1782",100001782,"Phil","Wallace","Male",34,"England","Other","26.Aug.15",27049.56
"1783",100001783,"Frank","Cornish","Male",31,"England","White Collar","26.Aug.15",12728.29
"1784",100001784,"Oliver","Russell","Male",28,"England","White Collar","26.Aug.15",82862.73
"1785",100001785,"Angela","White","Female",29,"England","Other","26.Aug.15",27683.73
"1786",100001786,"Jan","Hunter","Female",28,"England","White Collar","26.Aug.15",142461.87
"1787",100001787,"Charles","Ross","Male",28,"England","White Collar","26.Aug.15",46762.44
"1788",100001788,"Liam","Dickens","Male",28,"England","Blue Collar","26.Aug.15",34984.35
"1789",100001789,"Kylie","Glover","Female",39,"England","Other","26.Aug.15",18016.11
"1790",100001790,"Heather","Hudson","Female",40,"England","White Collar","26.Aug.15",61414.37
"1796",100001796,"Boris","Terry","Male",36,"England","Blue Collar","27.Aug.15",11743.7
"1797",100001797,"Dylan","Randall","Male",44,"England","White Collar","27.Aug.15",2716.79
"1798",100001798,"Tim","Turner","Male",25,"England","White Collar","27.Aug.15",11186.61
"1799",100001799,"Ian","Hughes","Male",39,"England","White Collar","27.Aug.15",17435.1
"1800",100001800,"Keith","Abraham","Male",27,"England","Blue Collar","27.Aug.15",5019.65
"1801",100001801,"John","Peake","Male",34,"England","White Collar","27.Aug.15",57914.55
"1802",100001802,"Amanda","Coleman","Female",41,"England","Blue Collar","27.Aug.15",43298.43
"1803",100001803,"Faith","Sutherland","Female",29,"England","White Collar","27.Aug.15",21477.46
"1804",100001804,"Una","Terry","Female",38,"England","White Collar","27.Aug.15",42816.16
"1805",100001805,"Stewart","Short","Male",33,"England","Other","27.Aug.15",13701.41
"1806",100001806,"Justin","Wilson","Male",35,"England","Other","27.Aug.15",111412.09
"1819",100001819,"Lucas","Mills","Male",38,"England","Other","28.Aug.15",49610.44
"1820",100001820,"Edward","Clarkson","Male",27,"England","White Collar","28.Aug.15",39495.99
"1821",100001821,"Sonia","Henderson","Female",29,"England","White Collar","28.Aug.15",96673.11
"1822",100001822,"Jasmine","Hamilton","Female",38,"England","Other","28.Aug.15",52220.12
"1823",100001823,"Natalie","Paige","Female",34,"England","White Collar","28.Aug.15",149684.4
"1824",100001824,"Jason","Powell","Male",35,"England","Other","28.Aug.15",20770.08
"1825",100001825,"Alan","Brown","Male",34,"England","White Collar","28.Aug.15",25949.97
"1831",100001831,"Grace","Peake","Female",34,"England","White Collar","29.Aug.15",52702.58
"1832",100001832,"Nicola","Blake","Female",36,"England","Other","29.Aug.15",10057.04
"1833",100001833,"Oliver","Kelly","Male",27,"England","White Collar","29.Aug.15",31637.34
"1834",100001834,"Jasmine","Scott","Female",37,"England","White Collar","29.Aug.15",7355.25
"1835",100001835,"Stephanie","Mackay","Female",41,"England","White Collar","29.Aug.15",18745.42
"1846",100001846,"Amelia","Vance","Female",30,"England","White Collar","30.Aug.15",45527.09
"1847",100001847,"Una","Alsop","Female",31,"England","White Collar","30.Aug.15",44576.62
"1848",100001848,"Amy","MacDonald","Female",29,"England","White Collar","30.Aug.15",54174.39
"1849",100001849,"Cameron","Roberts","Male",33,"England","Other","30.Aug.15",43473.64
"1850",100001850,"Angela","Peters","Female",32,"England","White Collar","30.Aug.15",52248.29
"1851",100001851,"Joe","Springer","Male",30,"England","White Collar","30.Aug.15",34879.77
"1852",100001852,"Jonathan","Butler","Male",31,"England","White Collar","30.Aug.15",58911.42
"1853",100001853,"Jason","Lewis","Male",33,"England","White Collar","30.Aug.15",96422.41
"1854",100001854,"Donna","Scott","Female",30,"England","White Collar","30.Aug.15",57333.77
"1859",100001859,"Anna","Fisher","Female",35,"England","White Collar","31.Aug.15",4750.24
"1860",100001860,"Nicholas","Nash","Male",40,"England","White Collar","31.Aug.15",82664.04
"1861",100001861,"Julian","Mackenzie","Male",26,"England","Other","31.Aug.15",57623.58
"1862",100001862,"Colin","Mathis","Male",35,"England","White Collar","31.Aug.15",19680.67
"1863",100001863,"Zoe","Kerr","Female",36,"England","White Collar","31.Aug.15",2566.77
"1864",100001864,"Bernadette","Allan","Female",28,"England","White Collar","31.Aug.15",20894.82
"1865",100001865,"Ella","Stewart","Female",36,"England","White Collar","31.Aug.15",61324.68
"1875",100001875,"Evan","Hardacre","Male",40,"England","Blue Collar","01.Sep.15",37812.73
"1876",100001876,"Sebastian","Wilson","Male",46,"England","White Collar","01.Sep.15",47359.83
"1877",100001877,"Ruth","Poole","Female",41,"England","White Collar","01.Sep.15",24927.19
"1878",100001878,"Carol","Bond","Female",31,"England","Blue Collar","01.Sep.15",38379.6
"1879",100001879,"Karen","Lawrence","Female",37,"England","Blue Collar","01.Sep.15",74238.83
"1880",100001880,"Harry","Powell","Male",36,"England","White Collar","01.Sep.15",14699.68
"1881",100001881,"Jane","Payne","Female",44,"England","Other","01.Sep.15",52619.82
"1882",100001882,"Jonathan","Rampling","Male",19,"England","White Collar","01.Sep.15",75913.85
"1883",100001883,"Adrian","Thomson","Male",25,"England","White Collar","01.Sep.15",78020.29
"1887",100001887,"Liam","Glover","Male",40,"England","White Collar","02.Sep.15",107130.48
"1888",100001888,"Michelle","Gibson","Female",33,"England","White Collar","02.Sep.15",14301.43
"1889",100001889,"Molly","Hunter","Female",34,"England","White Collar","02.Sep.15",107351.49
"1894",100001894,"Jan","Lee","Female",34,"England","White Collar","03.Sep.15",95423
"1895",100001895,"Michelle","Jackson","Female",39,"England","Blue Collar","03.Sep.15",54045.93
"1896",100001896,"Colin","Wallace","Male",33,"England","White Collar","03.Sep.15",24025.12
"1897",100001897,"James","Wilkins","Male",36,"England","White Collar","03.Sep.15",9780.79
"1898",100001898,"Joseph","Bower","Male",32,"England","White Collar","03.Sep.15",31681.14
"1899",100001899,"Lisa","Kerr","Female",24,"England","White Collar","03.Sep.15",71148.77
"1907",100001907,"Sean","Taylor","Male",43,"England","White Collar","04.Sep.15",6525.63
"1908",100001908,"Simon","Marshall","Male",33,"England","White Collar","04.Sep.15",682.97
"1909",100001909,"Nicola","May","Female",36,"England","White Collar","04.Sep.15",23749.79
"1910",100001910,"Jane","Kerr","Female",38,"England","White Collar","04.Sep.15",31921.61
"1914",100001914,"Adam","James","Male",23,"England","White Collar","05.Sep.15",38866.87
"1915",100001915,"Wanda","Cornish","Female",24,"England","Other","05.Sep.15",3140.85
"1916",100001916,"Michael","Cornish","Male",37,"England","White Collar","05.Sep.15",33744.12
"1917",100001917,"Piers","Fraser","Male",22,"England","Blue Collar","05.Sep.15",36867.33
"1918",100001918,"Edward","Kelly","Male",32,"England","White Collar","05.Sep.15",19407.16
"1919",100001919,"Yvonne","Martin","Female",29,"England","White Collar","05.Sep.15",40307.9
"1920",100001920,"Keith","Churchill","Male",39,"England","Blue Collar","05.Sep.15",77764.13
"1921",100001921,"Donna","Marshall","Female",31,"England","White Collar","05.Sep.15",16392.78
"1922",100001922,"Richard","Hughes","Male",33,"England","Blue Collar","05.Sep.15",50905.81
"1923",100001923,"Carolyn","Johnston","Female",44,"England","White Collar","05.Sep.15",1607.63
"1928",100001928,"Chloe","Mathis","Female",35,"England","White Collar","06.Sep.15",45139.58
"1929",100001929,"Wendy","Robertson","Female",37,"England","White Collar","06.Sep.15",47072.67
"1930",100001930,"Brian","Baker","Male",38,"England","White Collar","06.Sep.15",21765.28
"1931",100001931,"Jasmine","Kerr","Female",21,"England","White Collar","06.Sep.15",25489.13
"1932",100001932,"Phil","Roberts","Male",37,"England","Other","06.Sep.15",32063.76
"1933",100001933,"Alan","Anderson","Male",33,"England","White Collar","06.Sep.15",19294.37
"1940",100001940,"Simon","Parsons","Male",31,"England","White Collar","07.Sep.15",17395.93
"1941",100001941,"Katherine","Wilson","Female",41,"England","White Collar","07.Sep.15",60069.88
"1942",100001942,"Joseph","Payne","Male",50,"England","White Collar","07.Sep.15",2470.52
"1943",100001943,"Jonathan","Brown","Male",36,"England","White Collar","07.Sep.15",8335.97
"1944",100001944,"Sally","Greene","Female",23,"England","White Collar","07.Sep.15",17247.7
"1945",100001945,"David","McLean","Male",41,"England","Blue Collar","07.Sep.15",89366.53
"1946",100001946,"Ian","Glover","Male",40,"England","Blue Collar","07.Sep.15",5106.86
"1947",100001947,"Carolyn","Tucker","Female",37,"England","White Collar","07.Sep.15",42737.83
"1948",100001948,"Liam","Hughes","Male",31,"England","White Collar","07.Sep.15",70156.16
"1949",100001949,"Trevor","May","Male",29,"England","White Collar","07.Sep.15",38139.7
"1958",100001958,"Heather","Slater","Female",41,"England","Blue Collar","08.Sep.15",105902.66
"1959",100001959,"Max","Reid","Male",39,"England","Other","08.Sep.15",20388.38
"1960",100001960,"Olivia","Harris","Female",31,"England","White Collar","08.Sep.15",130717.22
"1961",100001961,"Justin","Langdon","Male",34,"England","Other","08.Sep.15",7842.61
"1962",100001962,"Justin","Paige","Male",48,"England","White Collar","08.Sep.15",81684.68
"1965",100001965,"Joseph","Sharp","Male",37,"England","White Collar","09.Sep.15",59940.45
"1966",100001966,"Charles","Rampling","Male",37,"England","Blue Collar","09.Sep.15",22841.56
"1967",100001967,"Eric","Cameron","Male",31,"England","Blue Collar","09.Sep.15",24958.04
"1968",100001968,"Jack","Grant","Male",38,"England","White Collar","09.Sep.15",62279.7
